"","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9","Comp.10"
"36",-1.59805878101735,0.743912026948932,-0.675900025483708,-0.625092712251694,1.12953592060546,-0.241869885569371,-1.12474022869515,-0.090670044269933,-0.702702400163164,0.577473764008338
"37",2.40884532406325,-1.7102863398853,2.44189752871365,-2.52503479869278,2.24659807862607,-0.840391961359173,-0.0398743876714212,-1.56435147823128,-1.75483696775164,-0.408616876117136
"38",-0.10644007511847,-1.30723099072316,-1.85207404803671,-0.627366529101759,-0.792512963159109,-0.225676320804289,0.377703660922779,-0.194537523282346,0.281783333595178,-0.913241341916855
"39",2.24307890859944,-0.0308118255089262,0.493322693248904,0.635352769876002,0.309169293584279,0.0247380772605886,-0.744771422762625,0.803694342858079,-0.405759452371998,-0.911433287944888
"40",-1.10964082145135,-0.171493444357411,0.392311215274295,-0.168772882639471,-1.0470857306845,-0.906895771801404,0.60436892059109,0.7543556170027,-0.0814654719466227,-0.241198925553602
"41",3.22360588587885,0.993234114768435,0.0672374701693171,1.64558430311372,1.42052561901276,2.92141835635988,-0.326173876994353,0.917640400658149,-1.42594176802787,-0.951068875714488
"42",0.327317032801527,0.605489083487141,0.171033031310461,0.380496032965484,-0.844243731686388,0.165645874827781,-0.0697323799207814,0.0840409004790123,0.0306528915553634,-0.419122925159432
"43",-0.890730691020174,1.75031192235807,1.75098151144131,1.50745288346634,2.01544446668159,1.23882215519896,0.556060616191121,-0.977179412637769,0.366112231446163,0.201519241040763
"44",-1.03703140385243,-0.361568954526558,-0.439413814140548,-1.40712427339359,-1.71121019597916,1.46691535410987,0.280525289849641,-1.20463402150254,-0.0638039695082317,0.881416828813029
"45",-0.486513375432275,-0.958746567937353,0.555863350330284,1.0599457887055,-1.13785934409628,-0.470567723378574,0.60918548947285,-0.303727851542674,-0.45706346576974,0.107535328003279
"46",0.749664213808778,0.440427803325844,0.499001823131426,-1.48610689251877,0.709975736602053,-0.511111474589795,-0.156379661659528,-0.518610406702295,0.0503402667828467,1.11592646299717
"47",1.71402910983348,-0.31468243760823,0.894745868850768,0.0428340200925814,-1.67434404790894,0.664500473183102,-1.61509943980639,0.083750638136867,-1.65406416550683,0.754711616605961
"48",-0.284353021512455,-0.411415883806424,0.0196114560146265,0.188597526222994,1.00104265236733,-0.174567553666116,1.23485788723357,-0.134118007242476,-0.83139436128757,-0.748185247020499
"49",1.87521120432481,-0.0413936963243042,-0.416068921769535,-1.17833564709148,-0.299371131356348,0.371373206962857,-0.100702550889923,0.777829559199059,-0.113377221189383,-0.676367550627626
"50",1.29720646887299,-0.527109949764348,-1.12697427518267,-0.215749077959396,-0.832772198297377,0.300951063118442,0.0559095902444195,-1.86808182885641,1.10233597508193,-0.409223923449241
"51",0.200445653949971,-0.820882294173375,-0.546166927481791,-1.55523904887549,1.31975687012714,-1.24479200718715,-0.894669214804129,-0.259513630270855,-0.157111853081787,0.400873665209916
"52",-0.82622083291821,-0.372541318935768,0.666114595403311,-0.178778089967018,0.672003496697602,0.0243520074848565,0.141326832831929,-0.0335627473729,0.95250557995692,0.0153143072233847
"53",-0.708938244849556,1.03372034107437,0.00825548514248915,0.0625751607597095,1.78667953171845,-0.309326884468761,-0.576801181781985,0.817688870098634,0.512997619340226,-0.388202775179838
"54",-2.5703044416105,-4.60316502702699,2.30337763188045,-0.553342304961516,1.40658699304729,3.35149903132599,-0.318520097249812,0.951890701117801,0.633413709651384,-0.525819382614027
"55",-0.424420857676116,-0.313904019251044,1.03758509083655,0.900918661673582,-0.36408256738487,-0.0490915006670248,1.32264022262885,0.669560571579197,1.05482773713826,0.599545646398194
"56",0.915589690614698,0.60194111459141,-1.68827592274964,-2.06774129684087,-0.321870217954061,1.51760345904494,-1.85964465729082,0.163976051140531,-0.775773361073946,-0.551698420826382
"57",-3.34638743348864,-0.486315046527959,-1.62068033819797,1.32756359493538,0.864549208731367,-1.1032708267354,-1.18949082109355,1.11240394498071,-0.133991592256052,-0.361240406965624
"58",1.86189092107498,-0.602482777208847,-0.80456282785177,-0.97516659482692,-0.653314432586645,-1.08996181398418,0.564202072216511,-0.281996409889743,0.217773872805966,-0.413629694977545
"59",0.432974504591455,-0.184414337206624,-0.323013978225845,-0.286134848976828,-0.675013273635859,-0.00589200569757378,0.0773048607622588,0.409730862357382,-0.0486608717057219,-0.359811973216186
"60",0.720593107776973,-0.133964494305251,0.764968540776104,-0.534511496751346,1.11344197477838,0.784218659391939,0.584039247469821,0.891711729164477,0.234936386775928,-0.110268116329853
"61",0.298209197921409,-0.621720681818679,0.479551899230437,-1.08366845231751,-1.27989302479587,0.625357957633975,0.63624930890817,0.250809583910203,0.802692474673897,-0.608741282843528
"62",-0.415595866219877,0.145839164334578,0.692333941422095,-0.854162961939963,-0.394052171070068,-0.341649664386503,0.154565067655422,0.0590183190611662,0.776361218726875,0.262680522807378
"63",-1.75387557402926,-0.763218931753574,0.500434448536536,-0.0645023711053444,0.112024515004999,-1.35177024261267,0.294878397985753,-0.568952287897086,-0.845902875434248,0.263005977004788
"64",-2.59632617345948,1.36849433142796,1.0495932045547,0.0102498577185696,1.23858535478194,0.594258040423515,0.755919059772251,-0.0133734090712134,0.723199380302074,0.681379367711688
"65",-1.70627517772465,1.33982150610143,-1.46622498435136,0.312152577176026,-2.05945460329109,0.761212378232603,-0.186455566042849,-1.81272367948365,1.16170726775303,-0.539873471642372
"66",-1.98098635818163,-2.15629196841808,-1.44063070118535,1.70746333995768,0.818205325845337,0.073425297544601,1.01320724108546,-0.714870785278004,-1.5276668545089,-0.145914524539163
"67",-1.53551248985018,-1.74226179698536,0.750646022185183,1.11377634926875,-0.654797779039973,-0.45531279977237,0.364363559797326,-1.40047788522124,-1.73249877937983,1.06476850655208
"68",-0.890347512428799,1.00290438017241,0.195923620364717,-2.619544931614,-0.501387514472062,-0.30485720765653,-0.374939015516634,0.155284503698696,0.798472649411169,0.0298668086425101
"69",0.207569765599803,-0.464238482238711,-0.114426869235807,-0.897313050033688,0.0997371918525157,0.0387639000786969,-0.277219751570108,-0.29127179912156,-0.0843486289554174,-0.19654301521513
"70",1.60336169333564,-1.05084100672969,0.0800862453943731,-0.261352116512998,-0.754761246378838,-0.39868216343779,-0.379664157522595,-0.975900313799564,0.833260808534953,-0.504104308875399
"71",-0.968108529785879,0.50310297911958,0.433101764610857,0.549932071679747,-0.739294452461009,-0.0719319507625056,-0.528950666409328,-0.544152374698939,0.987175855310867,0.204741023281903
"72",0.154061876393761,-0.793113657968858,-4.50333198947253,-0.676403718822487,2.52698245408766,0.239690339039763,-1.02143500098448,-0.233536979968382,0.260933794910889,1.46070200625494
"73",1.43093494109778,0.0612452330306638,-0.0847358595705564,0.793773593978608,0.740332560244868,-0.780228432981101,-1.7841770081111,-0.597003760131453,-0.100046739530816,-0.760881219883786
"74",-0.546829400512547,2.12932414521062,-1.2467726365634,0.985646497806266,-0.742018131106671,0.17667717843109,-0.824789571436824,-0.950730902969823,-1.263359286357,-0.209209051153298
"75",-1.35097226801925,1.86738714447713,-0.391310682113902,-0.111302566542112,1.60090438602129,0.604983808839748,-0.0557808721696384,0.413143443847804,-0.0907346163090949,-0.144270919811837
"76",-0.867777019215943,1.27289868798381,-1.0697412389173,0.129466905849836,1.1188503110402,-0.654692973653665,0.598438484797851,0.0864912648510231,0.00614069011846674,-1.17957722897627
"77",1.27387680104663,2.56638323608839,-1.91647982340799,0.614385036408751,0.260838895070719,0.184783201304722,2.40262311162232,0.0799329739960027,-0.639965778329278,0.0189718506189712
"78",1.28848311530583,1.30003726139674,-0.182117352783923,-0.395481019865103,1.50014158773668,2.46183451313683,1.4622135915067,-1.15177556260024,1.37161177953756,0.0849838414370465
