"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78"
"11",1.71494957212461,2.26618024676288,4.16925245485731,3.22189044468383,3.75554148007266,3.13463405317764,3.82669553736418,3.72523134732743,2.08278563064083,2.85624007177641,0,3.28184014883894,4.3725584588532,3.7602323266352,4.76875667503672,3.35777170690978,3.26963614158026,2.0533854128243,2.60937971685441,3.07284394447983,3.02347004983153,2.32476491251131,5.57510724067158,2.66270953823101,2.18602302720639,2.66053644421389,3.12580004100101,4.10455762930031,3.17878482336907,3.29934776778249,3.24332659160848,1.56243294028392,3.15570989909957,4.11878965456282,3.12305907550293,3.12267465272551,5.61920168833916,2.33159362465918,3.76449701379522,2.16592163819509,6.41844122405218,2.39546273382671,5.10261688870868,2.5445750889422,2.00622459009294,2.82623675697823,3.28613823363906,2.99695730117731,3.07526031248975,2.95370810960037,2.75213314647602,2.25492399409826,3.6670960596685,6.27998716310589,2.99357796107162,3.98488500408455,4.50853335449145,2.79215682248365,1.80327465467134,3.22945518352713,2.19507446753835,1.86988235667964,2.42943678305911,4.20414151517675,3.94305345504513,4.03791656056597,3.04745883050719,2.96133613998948,1.58145618017931,2.40941307519378,2.29410552789022,5.48026217844648,3.53760048884617,4.0573766671026,4.06428097960607,3.77513009066357,5.44571887454949,5.14110333375283
"12",2.8175156945929,4.21924861788054,4.7873765002085,3.86149289538291,4.72382409275384,4.95272552535433,4.06220484289037,4.1975155519063,3.79914658225439,4.60514191701127,3.28184014883894,0,4.88717132355879,3.48880924901619,6.36835345087225,3.79895415901955,4.12034822836554,3.60305236777986,2.56904079427014,4.14677793326361,3.53665287853098,3.89570107580981,5.20269910058423,3.93179521520426,3.92081275556962,3.99456005741773,4.34914040814974,4.05842168977458,3.96019335726065,5.10385462981707,3.74600764842752,3.87851295470914,4.42941158895276,5.50389560052595,3.21652667058593,3.67879747963617,6.48404069106374,4.02264167494713,4.51443851846689,3.65486989132224,5.92412205593341,2.77209240780748,4.91571815648721,2.66217940315089,3.30072212041752,3.8446987916688,3.16144124776332,3.88016497207636,3.97763311793891,3.75405719904243,4.64184258641307,4.12510987675665,4.68782439753421,8.06511487081581,4.54305024925051,3.8209912726748,5.79317694565866,4.17777322142004,3.12165894038135,4.47476148771724,3.70069788895254,3.53888870243594,3.83391781884591,4.68184539121907,3.30871785399614,4.98911599483643,3.79182117185865,3.89930597303302,3.18032950991981,4.02631579096897,3.244170026357,6.58219689994196,4.32741765912509,2.38277389569214,4.10399261833503,4.17629221833784,4.68446846510678,5.09859215206994
"13",3.75808908058096,4.04814725505609,3.81124308421067,5.33626278445335,6.47904885205411,2.55726947230005,3.54071272626911,6.02186826302356,3.23655920488895,3.95723063409641,4.3725584588532,4.88717132355879,0,6.2833734651342,5.55878304941869,4.06897815226178,4.09935359138006,4.12507702018475,4.89881335716163,5.55019945955121,4.15908713403958,4.7457658865924,4.75135462826795,3.70239597225466,3.97175536600466,4.41033029559774,2.85532603728093,4.27298694677789,4.29214403407803,4.50675716387694,5.8648707857841,4.32287403871343,4.06614045793176,4.63658532099764,5.32651730812852,4.95350326783822,5.30670166197986,5.18933972753081,2.98441419362328,5.31709341357458,4.42628168372785,3.68518321681869,4.23580072140484,5.42554671343837,4.40271196098141,3.74451769297159,3.78481221515988,4.46134301050171,4.02983111271803,3.59586978502752,4.42976057030278,3.99881294005366,4.34287361599147,7.72603099204186,4.55912064609353,5.09402017418991,6.78379947350418,4.25876846148432,4.00868611436093,3.82230973550132,4.60536604645134,4.26497005940264,5.2555365560648,5.60020903744428,5.77800108507232,6.05067591841611,5.29857576184223,5.51722250154925,3.71783857009384,3.11405566661497,3.98151977495374,6.28868304087884,2.52989614299376,4.86839187594514,4.97329315174922,5.06864119650012,5.75303567812051,4.2353034278115
"14",3.64792804020879,4.94825294863089,4.84422121608134,4.19997681059786,4.47177735988905,5.16664496239769,4.51441168850614,4.70476076402228,4.64611109292886,3.63851853724894,3.7602323266352,3.48880924901619,6.2833734651342,0,6.49465857403911,3.79872424895482,3.73697968421615,3.46784644293581,2.25271111715976,4.65342921086701,3.91097964197422,3.82079160106318,4.97068452611385,4.18507087497783,4.70349132340233,3.99613222355824,4.89468400556731,5.56817060549843,4.25646700292834,4.62443782398344,3.84974537242435,4.00328700354548,4.85673035745984,6.48723782323994,3.45207908834562,4.81032132059869,6.82705496326887,4.47333474390301,5.08125720221783,3.07405824126045,6.94435517723443,3.32123866872518,5.63314381922526,3.33213024031024,3.9129311423004,3.94806591168068,4.50529706360002,4.3206302181675,3.87510577546976,4.77881280946844,5.16720350718346,4.11750505086852,4.95242354983724,8.07426088848024,3.84234393901896,4.94570788844199,6.64447074780534,4.14268644133961,3.32187203053388,4.10123069440141,2.84757319655399,3.00750014702706,4.41675276507386,4.51951344341512,4.5649500161713,6.36980510808115,5.218731106133,2.99504452411279,3.75301199814497,4.58903640853822,3.88258048299563,7.74231890063384,5.75559764502363,4.73578265569656,4.61252904015501,4.6143969765785,4.84934645750655,5.28964679880533
"15",5.49878774308691,4.44370468143431,6.4865710551923,5.98963829950871,6.20203624398655,4.23407596708256,5.84050320931216,7.31265096832575,5.45187284248659,5.00609932271395,4.76875667503672,6.36835345087225,5.55878304941869,6.49465857403911,0,6.38544009716734,5.67906487236784,4.58188348789272,5.65665070067708,6.66520957086647,5.52909887864706,5.03947037358776,6.049481515145,5.87083585667803,4.90337927855759,5.02166157913121,4.31941886588379,5.20064656134164,5.8076885110853,5.15082840432887,5.51619610204821,5.05512634573459,4.0855176667387,4.57649880898591,6.484694570308,6.4354184449428,7.87959360138481,4.45589642350001,4.66881467323061,5.69404936891026,5.90887070968778,4.93299127254263,7.32354796590041,5.89351470416495,5.24957386886522,5.68228648759566,5.37139363083343,5.5205167921235,4.30931008539767,4.49521568474796,5.64003547878989,5.4994602346746,5.98863182116606,8.32373712977753,5.20387299622948,5.60280435394485,7.00716094430785,4.3258532333533,4.42726885118612,5.02025241675819,4.89708857284354,5.47833123530547,6.52589553235234,7.30436217032049,6.5189939082489,6.17438676854513,6.61725979472032,6.4876220584692,4.93408435888255,4.4686578605135,5.67115896659197,5.63484237698861,5.29837445882663,6.36327269878389,6.48428207329835,6.01203225835361,5.78119961585742,5.84358432406649
"16",2.44599472928411,3.40427033419999,3.4528450729562,3.40674441092583,3.95191929550268,3.59759053214581,2.19160988091473,4.2061328682039,2.69505479957875,2.48316961548607,3.35777170690978,3.79895415901955,4.06897815226178,3.79872424895482,6.38544009716734,0,1.50703047737113,2.99359274421256,2.83076019075839,3.92267214451281,2.75476256080473,3.12164120557966,4.06139296724796,2.14433496820439,3.51568023159193,2.26120166080712,2.82230459317625,4.48244661418269,2.75356372302313,2.72374253350833,4.23546141102998,2.90851993113726,3.56784043388152,5.59001761352002,3.47673536105566,3.05920319066396,4.69918641043247,4.31676417399357,2.82804479008723,2.86512615468248,5.38935126652914,2.46110471075963,3.93569454276241,4.58906487813099,3.38719927024611,2.17220340962724,3.62719647146211,2.77866932291484,2.92948863911473,4.39432400253628,3.03742915689057,2.72061841256558,2.47311963990783,7.5750589443897,3.44662378158634,4.3545029085174,5.31647205788008,3.3789771275909,2.57236788200806,2.49673449986215,3.37668987183476,2.30990613380643,3.20099091555048,3.76027091970971,5.30472292359382,5.48269953779228,4.54858151486417,3.01292555842668,2.41677487309363,3.53563800162451,3.12834586410622,6.45777424320631,3.04863952292229,3.9225716277534,3.03688429014645,3.0695944504108,4.64081723224595,4.77721738697706
"17",2.36163259604799,3.02063582726252,2.94692082893599,3.51613748204065,4.26677463584901,3.31618691649602,1.58049227780169,4.50790181561859,2.59730692175052,2.10182154508231,3.26963614158026,4.12034822836554,4.09935359138006,3.73697968421615,5.67906487236784,1.50703047737113,0,3.06974064399308,2.6639982279662,3.78555595259998,2.01481050449529,3.2890063886413,3.82647545111265,2.43475124474479,3.34158625847658,2.08135298473246,2.30946356264478,4.62782851050299,2.69079823180881,2.84887004779454,4.26127308230489,2.93164025636257,2.99292931057214,4.76812930786467,3.48229589822444,3.78353504308188,5.17801248849063,4.30562719606084,2.50974855768626,2.53638750874632,5.18434250438277,2.24996187342251,3.96614712678152,4.79343411951174,2.76818407911759,2.8384942160871,3.53615603460582,2.66071266248466,3.01953377464965,4.45992376196433,3.67785812320742,2.72008863615369,2.87244077745839,7.37913131138944,2.61823174230297,5.01851826585798,5.35440859688135,3.35253149463617,2.4276055798017,2.35712718325536,3.17723712201489,2.41595202665924,3.2815928747384,3.94666107261811,5.48266845056751,5.24363759914577,4.29924706468258,3.75747977483985,2.75097886520635,3.44420772909742,3.09703030977864,6.8521652473689,3.28079714592863,4.24990587182374,3.55285035637468,3.38031757085115,4.54962394024883,4.91562733591537
"18",2.33804831067786,2.46226233478488,4.37720267986462,3.35954243669395,3.92919274991105,2.63410759153018,3.42283277490547,3.95900713413408,2.86958811726917,2.32368499110593,2.0533854128243,3.60305236777986,4.12507702018475,3.46784644293581,4.58188348789272,2.99359274421256,3.06974064399308,0,2.61037779878842,3.61992945506837,3.03951612204934,1.25681156333093,4.59292350579109,2.48257778796176,2.52344101017996,2.05483805500267,2.63460481097941,3.81799723552803,3.52403647612734,2.84277603928076,3.16986569238911,1.67782955921979,2.38356621363928,4.50941816086258,3.90571559826773,3.54783284094964,5.72242853835388,1.93049609692201,3.02302992302059,2.44250938902823,5.72609159509274,1.81185330334539,4.98712958041013,3.20909041013833,2.86032680545427,2.70212539049195,3.78305212350415,2.88528534364618,1.8125254786598,2.18943290105035,2.92373543613448,2.30400404109607,3.16069721603858,7.06920539550147,3.02494777220504,3.42693823502027,5.05219734926162,1.72690982297385,1.10550184195557,2.63907038270544,1.46124152582965,1.71856199578046,3.51495667690974,4.36740317034468,3.721061960551,4.92004600285641,4.62801105904332,2.50278781490534,1.42801116045366,1.81745935733047,2.46665503280149,5.38511404147457,3.14288940249888,3.94529293727845,3.67053843880572,2.99369337935867,4.44844511458174,4.17577653405063
"19",2.22317983915146,3.24593705714345,3.62390667175391,2.71397023056394,4.14925299471824,4.14530825609011,3.17335180301765,3.55107733882283,2.92939063885628,3.17060822363544,2.60937971685441,2.56904079427014,4.89881335716163,2.25271111715976,5.65665070067708,2.83076019075839,2.6639982279662,2.61037779878842,0,3.16610618981024,2.01435667017613,2.76614817138702,4.84917985248686,3.00369893796198,3.54671707533285,2.71037373307447,3.4022996463687,4.06414159980778,2.5411679221471,4.02757526325735,2.39168650670046,2.80376678300856,3.41621536667028,5.05946893194129,2.01898526009901,3.41656964834232,6.48907763060718,3.57602199012404,3.64934555539895,2.01245956903995,5.57745874149028,1.64720450092606,4.33190518886122,2.84822478699065,2.50604142835153,3.39015136889323,3.18371413426638,3.16130194310061,3.06586375114798,3.98557655290442,4.2695938554254,2.8007567096741,3.48428925078426,6.91339679766519,2.78261501575435,3.97870203594644,5.02241967414054,3.74141427158878,1.94995768010008,3.0038230631723,2.21230337296014,2.10052807258053,3.35515416654585,3.52440448442609,3.68986098784711,4.95263628997553,4.0062225412978,2.8775685452386,2.53953134166606,3.65550552637878,2.31610270792693,6.69495882169197,4.19005134501882,3.30310871323154,3.2689053968668,3.49423269873019,4.52249628737744,4.71882471409018
"20",2.7325734263477,2.69689631975598,4.56945497996434,2.48056521117295,4.47727186065434,4.65472599616637,3.94932095698045,1.93033715915747,3.1695465607943,4.27822373966485,3.07284394447983,4.14677793326361,5.55019945955121,4.65342921086701,6.66520957086647,3.92267214451281,3.78555595259998,3.61992945506837,3.16610618981024,0,2.80912121222644,3.50205880406926,6.23263957810529,3.34155696276871,3.07984791390746,3.00626632886971,3.91407502564712,4.57385246068802,3.44203238605213,4.50679256707275,3.68190872772631,2.49215324205353,3.54747705873555,4.12129591401486,3.20407831770524,3.30111576430139,7.250132067449,3.60775787956573,4.86988461737222,2.09743933671747,7.15889645494939,3.07018750026147,4.38827376174934,4.03250495718607,2.25713481434424,4.51707595230538,5.12773592245864,3.12348704093811,4.891461117068,4.58233682867976,4.36823039219939,2.59151827782995,3.42409229524184,6.50187594314362,2.94432016490115,5.6827717830862,2.95807299728191,4.70298493259658,3.21818614658278,4.22069462504117,3.71905344932052,2.94074319499409,2.16674628887894,3.16095023838305,3.67175339973684,3.40945596289306,3.12695036851349,4.06434910172012,3.38149084506773,4.33079974972748,2.23266751000999,6.55652362739089,4.44417689396231,3.92137401713062,3.5989319230445,3.19399265174826,5.68301180796934,5.93495981517346
"21",2.09207202307248,2.42187019168698,2.94193108794158,3.10796811151672,4.89649847089271,3.71614310953397,1.93898836592336,3.88173611547713,2.30847443480472,3.22739094219052,3.02347004983153,3.53665287853098,4.15908713403958,3.91097964197422,5.52909887864706,2.75476256080473,2.01481050449529,3.03951612204934,2.01435667017613,2.80912121222644,0,3.07383335248785,4.78134710586347,2.76693163631654,3.24625105532999,2.33148689470779,2.44527359931565,4.0690116274936,2.54465795344191,4.07956186049321,3.32953098004331,2.86941531171291,2.48624340327881,3.93436186708357,2.9909262412681,3.82482640517652,6.39367936018914,3.88946309698678,2.75753234210443,2.26901388563147,5.03477126795478,1.58546004557118,3.89219718544084,4.26308958555178,1.96370589558038,3.89889663211362,3.25519047407042,2.86901807833176,3.40804763691952,4.15852369295957,4.42498895000673,2.73350874444987,3.18269075565508,6.82641623778399,2.44036121637962,4.85952112128599,4.63714578681326,3.89085106412045,2.20955666942658,3.00107752388822,2.93945241101293,2.67848654590428,3.31149027219668,3.89565390524004,4.38961799784478,4.54994464073035,3.78138414791512,4.1466236252609,2.89086745044943,3.43266485554007,2.31589327853806,6.95704767015275,3.31877261670707,3.50902828221618,3.56972689391797,3.42247159580106,4.81834036333527,5.09401288186005
"22",2.53814678872394,2.46880738182736,4.88769648972889,3.40979188121185,3.81514125156509,3.47061790105217,3.7351567170138,3.85514406186752,3.0162260222186,3.0019344952361,2.32476491251131,3.89570107580981,4.7457658865924,3.82079160106318,5.03947037358776,3.12164120557966,3.2890063886413,1.25681156333093,2.76614817138702,3.50205880406926,3.07383335248785,0,5.43159800134676,2.92801377653152,2.85178897262802,2.11562241355866,3.15709318378635,4.33017172271322,3.77432635700852,3.35080780169291,2.90721046525589,2.00442632117775,2.55148942016145,4.89649289319165,4.0299898938907,3.51324232515049,5.78831245383467,1.86014513241396,3.14114161906544,2.40101198288482,5.8959425413544,2.26412565267768,5.43157037869064,3.6306707322293,3.12824094734319,3.35279592308651,3.98504288635598,2.92376800607363,2.02663686977435,3.07167997005562,2.98633960162616,2.62881310190892,3.18200622505417,6.72317982345152,3.5776150289444,3.27883157904232,4.63939688871524,2.36405321541583,1.44898243073346,2.91544096037458,1.86359091676706,2.27535881332309,3.49712618192183,4.6454363871398,4.1387982904509,4.80057686799212,4.77050176886856,2.66745326128497,1.69845474346782,2.50519382586919,2.98068341078799,5.58637945940688,3.31652386740337,4.16851938749334,3.76842246185526,3.00906917221816,5.03290154950247,4.94889070124144
